"State","CMS_Cert_Num","Provider_Name","Address","City","Zip","Phone","Type_of_Ownership","Date_Certified"
"TX","677916","REVIVE HOME CARE INC","1393 GEORGE DIETER STE B","EL PASO","79936","9157721300","Proprietary","2006-04-06 00:00:00"
"TX","677917","BEYONDFAITH HOMECARE & REHAB OF GRAHAM LLC","604 OAK STREET # 102","GRAHAM","76450","9405210300","Proprietary","2006-04-27 00:00:00"
"TX","677918","TLC HOME HEALTH","709 N MINTER AVENUE","THROCKMORTON","76483","9408490888","Proprietary","2006-04-25 00:00:00"
"TX","677919","PANHANDLE HEALTH CARE INC","511 SOUTHWEST 11TH STREET SUITE 111","SPEARMAN","79081","8066593110","Proprietary","2006-04-27 00:00:00"
"TX","677920","EXCEL COMPLETE HOME HEALTHCARE INC","5205 JOHN STOCKBAUER","VICTORIA","77904","3615754500","Proprietary","2006-05-03 00:00:00"
"TX","677921","HEALTHCARE PROVIDERS OF AMERICA, INC","440 BENMAR DR SUITE 2047","HOUSTON","77060","7134682100","Proprietary","2006-04-17 00:00:00"
"TX","677922","BRM HOME HEALTH PLLC","2805 S EXPRESSWAY 83 STE C","HARLINGEN","78550","9564231197","Proprietary","2006-04-28 00:00:00"
"TX","677923","PASSIONATE CARE HOME HEALTH SERVICES INC","9535 FOREST LANE SUITE 124","DALLAS","75243","9722341600","Proprietary","2006-05-03 00:00:00"
"TX","677924","GUARDIAN ANGELS HOME HEALTHCARE AGENCY INC","112 W TYLER ST","GILMER","75644","9036802330","Proprietary","2006-04-19 00:00:00"
"TX","677926","CYFAIR HEALTHCARE","11500 NORTHWEST FREEWAY SUITE 438","HOUSTON","77092","7136801141","Other","2006-05-05 00:00:00"
"TX","677927","TOP HEALTH CARE","2626 SOUTH LOOP WEST SUITE # 261","HOUSTON","77054","7136677202","Proprietary","2006-05-12 00:00:00"
"TX","677928","ACCESS HOME HEALTH CARE","617 WEST KEARNEY SUITE 102","MESQUITE","75149","9722891000","Proprietary","2006-05-09 00:00:00"
"TX","677929","NURSE CARE HOME HEALTH AGENCY","10925 ESTATE LANE SUITE E300","DALLAS","75238","2143405577","Proprietary","2006-05-12 00:00:00"
"TX","677930","WESTNET HEALTHCARE PLUS INC","7457 HARWIN SUITE 294","HOUSTON","77036","7138279865","Proprietary","2006-04-27 00:00:00"
"TX","677931","UNIVERSAL NURSING SERVICES OF TEXAS","8209 ROUGHRIDER SUITE 230","WINDCREST","78239","2105688387","Proprietary","2006-05-12 00:00:00"
"TX","677932","HEALTHPOINT HOME HEALTH AND INFUSION SERVICES","16523 TERRACE HOLLOW LANE","SUGAR LAND","77478","8328143700","Proprietary","2006-05-11 00:00:00"
"TX","677933","PASSION CENTRAL HOME HEALTH SERVICES","3300 SOUTH GESSNER SUITE #247","HOUSTON","77063","8322512936","Proprietary","2006-05-08 00:00:00"
"TX","677934","ARISCO HOME HEALTHCARE SERVICES INC","120 SOUTH MAIN #316","VICTORIA","77901","3615733377","Proprietary","2006-05-15 00:00:00"
"TX","677935","IVANA HOME HEALTH SERVICES LLC","4501 CARTWRIGHT RD SUITE 503","MISSOURI CITY","77459","2812089600","Proprietary","2006-05-04 00:00:00"
"TX","677936","RESTORE HEALTH CARE SERVICES INC","9900 WESTPARK DRIVE SUITE 250","HOUSTON","77063","7132485866","Proprietary","2006-05-15 00:00:00"
"TX","677937","EMINENT HOME HEALTHCARE LLC","8035 E RL THORNTON FREEWAY SUITE 107","DALLAS","75228","2146604404","Proprietary","2006-05-23 00:00:00"
"TX","677938","C & C ULTRA HEALTHCARE PROVIDERS INC","620 MURPHY ROAD 202","STAFFORD","77477","8325391708","Proprietary","2006-05-18 00:00:00"
"TX","677940","HOUSE CALLS SKILLED SERVICES","7002 MCPHERSON SUITE 101","LAREDO","78041","9567910488","Proprietary","2006-05-10 00:00:00"
"TX","677941","EXCELLENT NURSING CARE PC","802 GALVESTON SUITE C","LAREDO","78040","9567252786","Proprietary","2006-05-11 00:00:00"
"TX","677942","ROYAL STAR HEALTHCARE INC","7457 HARWIN DRIVE SUITE 252","HOUSTON","77036","7135897019","Proprietary","2006-05-23 00:00:00"
"TX","677943","COMPASSION HOME CARE","2701 S GEORGIA SUITE 3","AMARILLO","79109","8063518522","Proprietary","2006-05-17 00:00:00"
"TX","677944","BLEDKOB HOME HEALTH AGENCY INC","1314 WINECUP COURT","ALLEN","75002","2145470736","Proprietary","2006-06-01 00:00:00"
"TX","677945","DIVINEHEART HEALTHCARE INC","12959 JUPITER ROAD STE 180","DALLAS","75238","2144526253","Proprietary","2006-05-26 00:00:00"
"TX","677946","PHYSICIANS CHOICE HEALTH SERVICES","860 HEBRON PARKWAY SUITE 703","LEWISVILLE","75057","9725010225","Proprietary","2006-05-10 00:00:00"
"TX","677947","LA BUENA SALUD HOME HEALTH","627 N KING #4","ALICE","78332","3616647171","Proprietary","2006-05-19 00:00:00"
"TX","677948","EBENEZER HOME HEALTH","1515 E KEARNEY ST SUITE 100","MESQUITE","75149","9722899400","Proprietary","2006-06-05 00:00:00"
"TX","677949","CARMEL HEALTH CARE SERVICES PLLC","4600 WEST AIRPORT FREEWAY SUITE 1001","IRVING","75062","9728718100","Proprietary","2006-06-01 00:00:00"
"TX","677950","COUNTRY STYLE HEALTH CARE LLC","387 BECKYS WAY","DRIPPING SPRINGS","78620","5123740700","Proprietary","2006-05-26 00:00:00"
"TX","677951","ENCOMPASS HOME HEALTH OF FREDERICKSBURG","209 N CROCKETT STREET SUITE 2","FREDERICKSBURG","78624","8309902423","Proprietary","2006-06-09 00:00:00"
"TX","677952","HEALTHSOUTH HOME HEALTH OF PLANO","2800 WEST 15TH STREET","PLANO","75075","9725993396","Proprietary","2006-05-23 00:00:00"
"TX","677953","EXTRACARE HOME HEALTH SERVICES","3724 FM 1960 WEST SUITE 201","HOUSTON","77068","8324848203","Proprietary","2006-06-09 00:00:00"
"TX","677954","PRIME CARE HOME HEALTH INC","3833 SOUTH STAPLES SUITE N 215","CORPUS CHRISTI","78411","3613349112","Proprietary","2006-06-09 00:00:00"
"TX","677955","GOSHEN HEALTHCARE SERVICES LLC","929 FENIMORE DRIVE","LEWISVILLE","75077","9729569771","Proprietary","2006-06-13 00:00:00"
"TX","677956","INTEGRITY HOME HEALTH CARE SERVICES","1106 N HIGHWAY 360 SUITE 300","GRAND PRAIRIE","75050","9725220044","Proprietary","2006-06-14 00:00:00"
"TX","677957","K & K SUPPORT SERVICES","412 N FIRST ST","LUFKIN","75901","9366341166","Proprietary","2006-05-12 00:00:00"
"TX","677958","MARITONA HEALTH SERVICES","6515 ADDICKS CLODINE RD","HOUSTON","77083","2819333500","Proprietary","2006-06-06 00:00:00"
"TX","677959","EMANGY HEALTHCARE SERVICES INC","1500 S DAIRY ASHFORD SUITE 242","HOUSTON","77077","2815565555","Proprietary","2006-05-31 00:00:00"
"TX","677960","A & L HEALTH CARE SERVICES, LLC","1927 VILLAGE PARK DRIVE","MISSOURI CITY","77489","2812616655","Proprietary","2006-06-01 00:00:00"
"TX","677961","ADVANCE HOME HEALTH CARE SERVICES","407 N CEDAR RIDGE #310","DUNCANVILLE","75116","9722981000","Proprietary","2006-06-13 00:00:00"
"TX","677962","PREMIER GOLDEN HEART HEALTH CARE SERVICES","5101 E. UNIVERSITY DRIVE SUITE 616","DENTON","76208","9405664999","Proprietary","2006-06-13 00:00:00"
"TX","677963","PERFECT CHOICE HEALTH CARE SERVICES INC","213 W SECOND STREET","RIO GRANDE CITY","78582","9564876196","Proprietary","2006-06-09 00:00:00"
"TX","677964","HOME CARE ELITE LLC","2300 HIGHWAY 365 SUITE 630","NEDERLAND","77627","4097242533","Proprietary","2006-05-11 00:00:00"
"TX","677965","EXTENDED HAND HOME HEALTH CARE INC","5519 RAINTREE DR","MISSOURI CITY","77459","2814997143","Proprietary","2006-06-21 00:00:00"
"TX","677966","A CARE HOME HEALTH SERVICES","19901 SW FRWY SUITE #207","SUGAR LAND","77479","2812071272","Proprietary","2006-05-25 00:00:00"
"TX","677967","RAPID HOME HEALTH CARE","3727 GREENBRIAR DRIVE STE 106B","STAFFORD","77477","2812400658","Proprietary","2006-06-20 00:00:00"
"TX","677968","COMMUNITY HOME CARE INC","6108 MCPHERSON AVE STE 10","LAREDO","78041","9567253888","Proprietary","2006-06-15 00:00:00"
"TX","677970","ELITTE HEALTHCARE AND SERVICE","9888 BISSONNET SUITE 100-F","HOUSTON","77036","7137769399","Proprietary","2006-06-22 00:00:00"
"TX","677971","MARIA REGINA HOME HEALTH AGENCY INC","2440 TEXAS PARKWAY #218","MISSOURI CITY","77489","2814943456","Proprietary","2006-06-28 00:00:00"
"TX","677972","EMEX HOME HEALTH AGENCY INC","7457 HARWIN DRIVE SUITE 302","HOUSTON","77036","7133346949","Proprietary","2006-06-29 00:00:00"
"TX","677973","PROMEDIC HOME HEALTH SERVICES","7457 HARWIN SUITE 222","HOUSTON","77036","7137474400","Proprietary","2006-06-06 00:00:00"
"TX","677975","ST DAVID HOME HEALTH INC","7322 SOUTHWEST FREEWAY SUITE 490","HOUSTON","77074","7134145438","Proprietary","2006-06-28 00:00:00"
"TX","677976","CARE OPTIONS HEALTH SERVICES INC","9950 WESTPARK DRIVE SUITE 410","HOUSTON","77063","7139771222","Proprietary","2006-06-27 00:00:00"
"TX","677977","GUARDIAN ANGEL HOME HEALTH CARE","13246 HIGHWAY 6","SANTA FE","77510","4099274703","Proprietary","2006-06-13 00:00:00"
"TX","677978","PROFICIENT HOME CARE SOLUTIONS","318 A MILLER AVENUE","MISSION","78572","9565848855","Proprietary","2006-06-30 00:00:00"
"TX","677979","QUALITY CARE HOME HEALTH SERVICES LLC","3104 LOOP 20","LAREDO","78043","9567268503","Proprietary","2006-06-29 00:00:00"
"TX","677980","STEP BY STEP HOME HEALTH CARE","2507 S CAGE BLVD STE 100","PHARR","78577","9569614288","Proprietary","2006-06-27 00:00:00"
"TX","677981","WITH OPEN ARMS HEALTHCARE LLC","1300 N 10TH ST SUITE 305","MCALLEN","78501","9569949898","Proprietary","2006-06-21 00:00:00"
"TX","677982","KINGLY HOME HEALTH CARE INCORPORATED","1714 SOUTH STORY ROAD","IRVING","75060","4695864560","Proprietary","2006-07-05 00:00:00"
"TX","677983","NEWSTART HOME CARE SERVICES INC","7100 REGENCY SQUARE BLVD SUITE 134","HOUSTON","77036","7137808889","Proprietary","2006-07-03 00:00:00"
"TX","677984","EVENING STAR HEALTHCARE INC","6111 EVENING SUN CT","RICHMOND","77469","2813441411","Proprietary","2006-06-30 00:00:00"
"TX","677985","JD HOMECARE INC","19003 SPRING MEADOWS LANE","RICHMOND","77469","2813441091","Proprietary","2006-07-05 00:00:00"
"TX","677986","EAGLESYS HEALTH CARE SERVICES INC","9894 BISSONNET ST # 912","HOUSTON","77036","7139956400","Proprietary","2006-07-10 00:00:00"
"TX","677987","TEMPLE HOME HEALTHCARE SERVICES INC","5913 CHEYENNE WAY","FRISCO","75034","2149121284","Proprietary","2006-07-06 00:00:00"
"TX","677988","DEBOK HEALTHCARE INC","9900 WESTPARK DRIVE STE 271","HOUSTON","77063","7139549500","Proprietary","2006-06-23 00:00:00"
"TX","677989","PADLOCK HEALTHCARE SERVICES  INC","9207 COUNTRY CREEK DRIVE  SUITE 203","HOUSTON","77036","7137727800","Proprietary","2006-07-07 00:00:00"
"TX","677990","HTH HOLY TRINITY HEALTHCARE INC","2004 CEDAR DRIVE","LA MARQUE","77568","7133333660","Proprietary","2006-06-13 00:00:00"
"TX","677991","BALLI HOME HEALTH INC","1221 E 10TH STREET SUITE 103","WESLACO","78596","9569695729","Proprietary","2006-07-07 00:00:00"
"TX","677992","ALIMED HOME HEALTH CARE INC","2600 SOUTH GESSNER ROAD SUITE 112","HOUSTON","77063","7139170600","Proprietary","2006-05-24 00:00:00"
"TX","677993","TANDEM HEALTH SERVICES INC","2507 WILLIAMS TRACE SUITE 103","SUGAR LAND","77479","2819802009","Proprietary","2006-06-28 00:00:00"
"TX","677994","GASPY  HOME HEALTHCARE INC","1919 N LOOP WEST STE 432","HOUSTON","77008","7137420615","Proprietary","2006-06-20 00:00:00"
"TX","677995","UNIFIED MEDICAL GROUP INC","10101 HARWIN DRIVE SUITE 260","HOUSTON","77036","7137721300","Proprietary","2006-06-21 00:00:00"
"TX","677996","ALL NATIONS HOME HEALTH SERVICES INC","7601 W SAM HOUSTON PARKWAY S SUITE 800","HOUSTON","77072","7132711141","Proprietary","2006-06-20 00:00:00"
"TX","677997","SALVATION HEALTH CARE SERVICES INC","2909 HILLCROFT AVENUE SUITE 260","HOUSTON","77057","7139757944","Proprietary","2006-06-22 00:00:00"
"TX","677998","HIS CARING ARMS HEALTH SERVICES","8449 WEST BELLFORT SUITE 350","HOUSTON","77071","7135416520","Proprietary","2006-07-13 00:00:00"
"TX","677999","ULTIMATE THERAPY SERVICES","9950 WESTPARK DRIVE 270","HOUSTON","77063","8322521030","Proprietary","2006-07-13 00:00:00"
"TX","678001","DOCTORS HOME HEALTHCARE INC","4784 HIGHWAY 377 S","FORT WORTH","76116","8175602998","Proprietary","1995-08-14 00:00:00"
"TX","678008","HOMECARE HOME HEALTH SERVICES INC","4001 CEDAR ELM","WICHITA FALLS","76308","9406912273","Proprietary","1995-08-30 00:00:00"
"TX","678016","PT HOME SERVICES OF SAN ANTONIO INC","40 NE LOOP 410 SUITE #640","SAN ANTONIO","78216","2103422667","Proprietary","1995-08-25 00:00:00"
"TX","678027","COMPLETE HOMECARE SERVICES INC","942 VISADOR ROAD","JASPER","75951","4093843040","Proprietary","1995-09-06 00:00:00"
"TX","678032","PRECIOUS CARE HOME HEALTH INC","811 SOUTH CENTRAL EXPRESSWAY  STE 304","RICHARDSON","75080","9726800096","Proprietary","1995-09-14 00:00:00"
"TX","678034","TRINITY HOME HEALTH CARE SERVICES","10300 NORTH EXPRESSWAY","BROWNSVILLE","78521","9563613568","Proprietary","1995-09-13 00:00:00"
"TX","678039","HORIZON HEALTH CARE SERVICES INC","7225 EASTEX FREEWAY","BEAUMONT","77708","4098950009","Proprietary","1995-09-20 00:00:00"
"TX","678058","PROS HOME HEALTHCARE INC","210 SPRING HILL DRIVE SUITE 155","SPRING","77386","2813649161","Proprietary","1995-10-13 00:00:00"
"TX","678062","NORTH STAR HOME HEALTH SERVICES","1340 PRUDENTIAL DRIVE","DALLAS","75235","2142754667","Proprietary","1995-10-10 00:00:00"
"TX","678078","UT SOUTHWESTERN HOME HEALTH CARE","6363 FOREST PARK SUITE BLB 304","DALLAS","75390","2146454570","State/County","1995-10-26 00:00:00"
"TX","678080","BAYBERRY HOME HEALTH INC","3236 REID DRIVE SUITE D","CORPUS CHRISTI","78404","3618555912","Proprietary","1995-11-10 00:00:00"
"TX","678086","COASTAL MEDICAL SERVICES INC","8303 SOUTHWEST FREEWAY  SUITE 820","HOUSTON","77074","7137718470","Proprietary","1995-11-28 00:00:00"
"TX","678089","STAMFORD MEMORIAL HOSPITAL HOME HEALTH CARE","1601 COLUMBIA STREET","STAMFORD","79553","3257734718","Local","1995-11-07 00:00:00"
"TX","678093","TEXAS HELPING HANDS INC","116 EAST 3RD STREET","MOUNT PLEASANT","75455","9035724280","Proprietary","1995-12-07 00:00:00"
"TX","678094","CARESTAT LLC","3201 WEST ALBERTA STREET","EDINBURG","78539","9566641213","Proprietary","1995-12-14 00:00:00"
"TX","678096","INTEGRACARE OF LITTLEFIELD LLC","110 E MARSHAL HOWARD","LITTLEFIELD","79339","8063855625","Proprietary","1996-01-02 00:00:00"
"TX","678097","PRIMARY NURSE CARE INC","3747 WEST LAKE ROAD","ABILENE","79601","3256772903","Proprietary","1995-12-21 00:00:00"
"TX","678101","PROGRESSIVE HOME CARE INC","6132 BANDERA ROAD SUITE #101","SAN ANTONIO","78238","2105439081","Private","1995-12-13 00:00:00"
"TX","678109","SOFT TOUCH HOME CARE INC","1222 CALLAGHAN ROAD SUITE #200","SAN ANTONIO","78228","2104330555","Proprietary","1995-12-21 00:00:00"
"TX","678112","HOMESTEAD HEALTH CARE SERVICES","3004 50TH STREET SUITE D","LUBBOCK","79413","8067854540","Proprietary","1996-01-04 00:00:00"
"TX","678115","DESIERTO HOME HEALTHCARE","220 N THUNDERBIRD SUITE P","EL PASO","79912","9155326064","Proprietary","1996-01-09 00:00:00"
"TX","678137","EAST TEXAS HOME HEALTH","14046 MAIN STREET","CHESTER","75936","9369692103","Proprietary","1996-02-12 00:00:00"
"TX","678140","TRI STAR HOME CARE INC","1106 WEST 6TH STREET","CISCO","76437","2544424996","Proprietary","1996-02-22 00:00:00"
"TX","678144","A & A HOME HEALTH SERVICES, INC.","1240 BLALOCK RD STE 210","HOUSTON","77055","7137838803","Proprietary","1996-02-26 00:00:00"
"TX","678148","CHRISTIAN CARE CENTERS INC HOME HEALTH","1000 WIGGINS PARKWAY","MESQUITE","75150","9726137945","Proprietary","1996-02-29 00:00:00"
"TX","678155","ARISE HOME HEALTH CARE INC","215 W 9TH STREET SUITE A","MISSION","78572","9565801155","Proprietary","1996-02-27 00:00:00"
"TX","678162","QUANTUM HOME CARE SERVICES INC","3100 LEE TREVINO STE C 1","EL PASO","79936","9157716160","Proprietary","1996-03-12 00:00:00"
"TX","678165","VICKI ROY HOME HEALTH CARE INC","606 E LELA STREET SUITE A","HARLINGEN","78550","9564127733","Proprietary","1996-03-13 00:00:00"
"TX","678166","HEALTH PRIORITY HOME HEALTH CARE INC/GHC","2656 SOUTH LOOP WEST  220","HOUSTON","77054","2814812974","Proprietary","1996-03-27 00:00:00"
"TX","678169","APPLIED HEALTH CARE NURSING DIVISION","13101 NW FREEWAY SUITE 215","HOUSTON","77040","7137824487","Proprietary","1996-03-27 00:00:00"
"TX","678174","WIMBERLEY HOME HEALTH","201A STILLWATER SUITE #6","WIMBERLEY","78676","5128477080","Proprietary","1996-03-15 00:00:00"
"TX","678191","HOMECARE DIMENSIONS INC","12500 NETWORK BOULEVARD SUITE 210","SAN ANTONIO","78249","2106962626","Proprietary","1996-04-25 00:00:00"
"TX","678197","PERFECT CHOICE HOMECARE","2256 SOUTH SYCAMORE SUITE 2","PALESTINE","75801","9037233991","Proprietary","1996-05-03 00:00:00"
"TX","678204","MERCY HOME HEALTH CARE INC","9221 LBJ FREEWAY SUITE #220","DALLAS","75243","9729071500","Proprietary","1996-05-17 00:00:00"
"TX","678208","JESSNIC HOME HEALTH AGENCY INC","1111 SOUTH IRVING HEIGHTS DR STE 100","IRVING","75060","9728711988","Proprietary","1996-05-20 00:00:00"
"TX","678210","INTEGRACARE HOME HEALTH SERVICES","315 HARWOOD ROAD","BEDFORD","76021","8175148088","Proprietary","1996-05-21 00:00:00"
"TX","678216","ROSE HOME HEALTH SERVICES INC","10530 ROCKLEY ROAD  STE 100C","HOUSTON","77099","2818922001","Proprietary","1996-05-28 00:00:00"
"TX","678220","HEART HOME HEALTH CARE INC","7545 SOUTH FREEWAY","HOUSTON","77021","7136548825","Proprietary","1996-05-24 00:00:00"
"TX","678224","APC HOME HEALTH SERVICE INC","1109 FERRY STREET SUITE #C","EAGLE PASS","78852","8307730079","Proprietary","1996-05-23 00:00:00"
"TX","678225","KELLYS HEALTH CARE INC","2007 N CONWAY","MISSION","78572","9565198118","Proprietary","1996-05-21 00:00:00"
"TX","678229","CUIDADO CASERO HOME HEALTH & HOSPICE","1179 W CORPORATE DRIVE SUITE 103","ARLINGTON","76006","8176400646","Proprietary","1996-06-05 00:00:00"
"TX","678232","ACCORD HOME CARE INC","1717 N IH 35 SUITE #210","ROUND ROCK","78664","5122461451","Proprietary","1996-05-24 00:00:00"
"TX","678233","SAN MARTIN HOME HEALTH INC","700 PAREDES AVENUE SUITE 300","BROWNSVILLE","78521","9565446385","Proprietary","1996-05-22 00:00:00"
"TX","678236","CORPUS CHRISTI HOME CARE INC","13330 LEOPARD STREET SUITE 26","CORPUS CHRISTI","78410","8663021109","Proprietary","1996-05-22 00:00:00"
"TX","678238","GUARDIAN CARE HOME HEALTH","14811 ST MARYS LANE STE 168","HOUSTON","77079","2816791010","Proprietary","1996-06-11 00:00:00"
"TX","678243","ENCOMPASS HOME HEALTH OF GREATER DALLAS","8610 GREENVILLE AVENUE SUITE 100","DALLAS","75243","2145037700","Proprietary","1996-06-05 00:00:00"
"TX","678253","TRINITY HOME HEALTH CARE","7322 SOUTH WEST FREEWAY SUITE 1105","HOUSTON","77074","7136656666","Proprietary","1996-06-19 00:00:00"
"TX","678259","A*MED HOME HEALTH","4008 VISTA SUITE 200 B","PASADENA","77504","7139412115","Proprietary","1996-06-18 00:00:00"
"TX","678260","ENCOMPASS HOME HEALTH OF HOUSTON","12727 FEATHERWOOD DRIVE SUITE 130","HOUSTON","77034","2814847070","Proprietary","1996-06-21 00:00:00"
"TX","678261","SPECIALTY WOUND & OSTOMY NURSING HOME CARE","2424 WILCREST # 105","HOUSTON","77042","7134658497","Proprietary","1996-06-20 00:00:00"
"TX","678267","AUSTIN HOME HEALTH","5900 SOUTHWEST PARKWAY STE#420 BLDG 4","AUSTIN","78757","5123264191","Proprietary","1996-06-12 00:00:00"
"TX","678279","HOME HEALTH RESOURCES INC","18338 KINGSLAND BOULEVARD, SUITE #100","HOUSTON","77094","2813983444","Proprietary","1996-07-05 00:00:00"
"TX","678286","THE TREND HEALTHCARE SERVICES","7215 LA GRANADA DR","HOUSTON","77083","2815750526","Proprietary","1996-07-09 00:00:00"
"TX","678290","ANGELITOS PREVENTIVE HEALTH CARE","2544  CENTRAL PALM DRIVE SUITE 107","RIO GRANDE CITY","78582","9564888434","Proprietary","1996-06-26 00:00:00"
"TX","678299","IMS HOME HEALTH CARE INC","303 N SALINAS","DONNA","78537","9564649111","Proprietary","1996-07-10 00:00:00"
"TX","678300","CARING FOR YOU HOME HEALTH INC","1212 N 10TH STREET","MCALLEN","78501","9566825345","Proprietary","1996-07-11 00:00:00"
"TX","678303","CHOICE HOME CARE","3201 UNIVERSITY DRIVE EAST SUITE #365","BRYAN","77802","9797745451","Proprietary","1996-07-09 00:00:00"
"TX","678304","AMA HOME CARE INC","348 STONE HILL DRIVE","BRENHAM","77833","9798308383","Proprietary","1996-07-10 00:00:00"
"TX","678308","GOODWIN HOME HEALTH CARE SERVICES INC","9550 FOREST LANE  SUITE 229","DALLAS","75243","2143421119","Proprietary","1996-06-11 00:00:00"
"TX","678315","ANGELS AT HOME INC","219 W 6TH AVENUE","CORSICANA","75110","9038745758","Proprietary","1996-07-10 00:00:00"
"TX","678318","PINNACLE SENIOR CARE","4545 FULLER DRIVE","IRVING","75038","9728717500","Proprietary","1996-07-05 00:00:00"
"TX","678319","SUNRISE HOME HEALTH SERVICES OF SAN ANTONIO INC","1825 W OLMOS","SAN ANTONIO","78201","2107350606","Proprietary","1996-07-05 00:00:00"
"TX","678322","EMMANUEL HEALTH HOMECARE INC","7015 W TIDWELL STE G110","HOUSTON","77092","7139390400","Proprietary","1996-07-11 00:00:00"
"TX","678324","ENCOMPASS HOME HEALTH OF LIVINGSTON","1106 W CHURCH ST","LIVINGSTON","77351","9363273624","Other","1996-07-11 00:00:00"
"TX","678332","TRINITY HOMECARE","2855 MANGUM ROAD SUITE 569","HOUSTON","77092","7136823090","Proprietary","1996-07-22 00:00:00"
"TX","678333","BASIC NURSING SERVICES INC","5411 JACKWOOD DRIVE","SAN ANTONIO","78238","2107981483","Proprietary","1996-07-16 00:00:00"
"TX","678334","AMEDISYS HOME HEALTH","5410 FREDERICKSBURG ROAD STE 306","SAN ANTONIO","78229","2103400294","Proprietary","1996-07-24 00:00:00"
